OrderID,CustomerID,Customer Name,Email,Phone_no,City,Category,Product,Quantity,UnitPrice,Discount_Pct,PaymentMethod,OrderDate,Status,Rating,Average_Rating,Total_Amount,Invalid Price,Invalid Quantity,Invalid Rating,Invalid Date
ORD014877,CUST04630,Manish Shah,Not Available,9978475894,Kanpur,Home Decor,Photo Frame,10,951.25,15,Wallet,19-06-2022,Delivered,3,3.500323947,8085.63,Valid,Valid,Valid,Valid
ORD002680,CUST02923,Charlie Malhotra,charlie.malhotra124@yahoo.com,9978346184,Kanpur,Clothing,T-Shirt,10,185.84,0,Wallet,21-09-2022,Cancelled,5,3.500323947,1858.4,Valid,Valid,Valid,Valid
ORD003853,CUST04985,Sneha Menon,sneha.menon559@gmail.com,9559503258,Bengaluru,Electronics,Printer,3,2418.34,20,UPI,30-11-2023,Delivered,4,3.500323947,5804.02,Valid,Valid,Valid,Valid
ORD012614,CUST04743,Manish Bose,manish.bose414@gmail.com,8486657747,Lucknow,Home Decor,Candle Set,5,506.86,25,Wallet,31-10-2022,Cancelled,3,3.500323947,1900.73,Valid,Valid,Valid,Valid
ORD005624,CUST04515,Ishaan Reddy,Not Available,9430407174,Indore,Books,SQL Handbook,5,544.25,,Cash on Delivery,19-09-2022,Delivered,0,3.500323947,2721.25,Valid,Valid,Invalid,Valid
ORD000709,CUST04553,Usha Malhotra,usha.malhotra479@gmail.com,9527043957,Mumbai,Books,Management,1,900.97,5,Debit Card,02-04-2024,Delivered,0,3.500323947,855.92,Valid,Valid,Invalid,Valid
ORD016492,CUST00073,Neha Gupta,neha.gupta703@gmail.com,9364256117,Indore,Home Decor,Vase,1,684.57,25,Net Banking,22-09-2022,Delivered,4,3.500323947,513.43,Valid,Valid,Valid,Valid
ORD017412,CUST03008,Hank Iyer,hank.iyer110@yahoo.com,9739479352,Lucknow,Automotive,Jump Starter,3,1191.51,10,UPI,27-08-2024,Shipped,4,3.500323947,3217.08,Valid,Valid,Valid,Valid
ORD002725,CUST00004,Zara Hegde,zara.hegde43@gmail.com,9795182520,Bengaluru,Sports,Dumbbells,10,989.5,5,Debit Card,20-02-2024,Delivered,4,3.500323947,9400.25,Valid,Valid,Valid,Valid
ORD016133,CUST04987,Pooja Kumar,pooja.kumar38@gmail.com,9369494471,Lucknow,Clothing,Kurta,2,630.91,,Wallet,23-09-2022,Delivered,5,3.500323947,1261.82,Valid,Valid,Valid,Valid
ORD013676,CUST01932,Zara Joshi,zara.joshi302@yahoo.com,9295103508,Nagpur,Beauty,Body Lotion,9,608.42,20,Net Banking,22-08-2022,Delivered,4,3.500323947,4380.62,Valid,Valid,Valid,Valid
ORD007374,CUST03314,Kavya Sharma,plaintext,9107729391,Lucknow,Beauty,Body Lotion,3,825.04,0,Wallet,18-12-2024,Shipped,4,3.500323947,2475.12,Valid,Valid,Valid,Valid
ORD005466,CUST04855,Eve Rao,eve.rao579@gmail.com,9143827142,Surat,Toys,Doll,7,215.58,25,Debit Card,06-04-2023,Delivered,4,3.500323947,1131.8,Valid,Valid,Valid,Valid
ORD008507,CUST04441,Sneha Iyer,sneha.iyer241@gmail.com,8659678279,Kanpur,Books,Web Dev Book,6,334.52,15,Credit Card,29-01-2022,Processing,4,3.500323947,1706.05,Valid,Valid,Valid,Valid
ORD018049,CUST03290,Usha Mehta,Not Available,8585509599,Chennai,Beauty,Sunscreen,1,1049.48,25,Debit Card,19-01-2024,Shipped,5,3.500323947,787.11,Valid,Valid,Valid,Valid
ORD017979,CUST03697,Rajan Nair,rajan.nair694@gmail.com,9737901985,Kanpur,Toys,Puzzle,3,648.85,5,Debit Card,04-11-2023,Returned,0,3.500323947,1849.22,Valid,Valid,Invalid,Valid
ORD010701,CUST02473,Rahul Nair,rahul.nair914@gmail.com,8534487319,Kolkata,Home Decor,Wall Art,1,1509.74,20,Wallet,12-05-2022,Delivered,5,3.500323947,1207.79,Valid,Valid,Valid,Valid
ORD006935,CUST01485,Rohit Verma,Not Available,9856658020,Chennai,Electronics,Router,3,2060.02,0,Net Banking,14-06-2022,Delivered,4,3.500323947,6180.06,Valid,Valid,Valid,Valid
ORD012275,CUST00893,Sneha Verma,sneha.verma744@yahoo.com,9707120459,Hyderabad,Electronics,Smart TV,2,1065.68,25,Cash on Delivery,31-03-2024,Shipped,3,3.500323947,1598.52,Valid,Valid,Valid,Valid
ORD014710,CUST03034,Sandeep Kumar,sandeep.kumar918@gmail.com,9917428981,Nagpur,Electronics,Smartphone,5,999.18,10,Credit Card,03-10-2023,Pending,5,3.500323947,4496.31,Valid,Valid,Valid,Valid
ORD012530,CUST00749,Manish Kapoor,manish.kapoor808@yahoo.com,9797332421,Lucknow,Books,Python Basics,4,644.97,25,Debit Card,20-08-2023,Pending,0,3.500323947,1934.91,Valid,Valid,Invalid,Valid
ORD016645,CUST04353,Gaurav Gupta,gaurav.gupta155@yahoo.com,8375120026,Bengaluru,Beauty,Shampoo,10,430,10,Credit Card,29-05-2024,Shipped,4,3.500323947,3870,Valid,Valid,Valid,Valid
ORD015035,CUST00878,Anjali Iyer,anjali.iyer363@yahoo.com,Not Available,Nagpur,Groceries,Spices Mix,6,453.06,0,Wallet,24-02-2023,Delivered,4,3.500323947,2718.36,Valid,Valid,Valid,Valid
ORD012075,CUST04931,Deepa Das,deepa.das965@gmail.com,9646157782,Kolkata,Furniture,Wardrobe,3,5441.39,10,Cash on Delivery,01-04-2023,Delivered,3,3.500323947,14691.75,Valid,Valid,Valid,Valid
ORD003686,CUST00926,Rahul Hegde,rahul.hegde351@gmail.com,9157103171,Ahmedabad,Groceries,Salt 1kg,2,299.82,5,Wallet,15-03-2024,Delivered,4,3.500323947,569.66,Valid,Valid,Valid,Valid
ORD013025,CUST02073,Diana Verma,diana.verma760@gmail.com,9524073990,Kolkata,Beauty,Face Wash,3,1033.8,10,Net Banking,18-02-2023,Delivered,0,3.500323947,2791.26,Valid,Valid,Invalid,Valid
ORD007739,CUST03528,Priya Gupta,priya.gupta883@gmail.com,9440206261,Delhi,Toys,Action Figure,8,315.64,15,Wallet,12-11-2022,Delivered,3,3.500323947,2146.35,Valid,Valid,Valid,Valid
ORD009749,CUST01248,Hank Kapoor,hank.kapoor963@gmail.com,9808226178,Lucknow,Automotive,Seat Cushion,6,193.17,10,Cash on Delivery,24-06-2023,Delivered,5,3.500323947,1043.12,Valid,Valid,Valid,Valid
ORD012948,CUST00876,Ivy Kapoor,ivy.kapoor700@gmail.com,9446564011,Bengaluru,Books,Data Science 101,9,885.11,,UPI,17-01-2022,Delivered,3,3.500323947,7965.99,Valid,Valid,Valid,Valid
ORD006316,CUST01125,Zara Menon,zara.menon85@gmail.com,9374431276,Bengaluru,Sports,Football,10,1876.12,0,UPI,16-03-2024,Delivered,5,3.500323947,18761.2,Valid,Valid,Valid,Valid
ORD002054,CUST01717,Not Available,charlie.nair493@gmail.com,9544445072,Surat,Groceries,Biscuits,9,80.51,5,Credit Card,16-12-2024,Cancelled,3,3.500323947,688.36,Valid,Valid,Valid,Valid
ORD006545,CUST04305,Ishaan Bose,ishaan.bose678@yahoo.com,9304020731,Bengaluru,Home Decor,Plant Pot,10,2207.17,10,Net Banking,25-08-2024,Cancelled,4,3.500323947,19864.53,Valid,Valid,Valid,Valid
ORD003908,CUST02666,Bob Rao,bob.rao614@yahoo.com,9274524317,Kolkata,Books,ML Guide,1,991.42,25,Credit Card,14-05-2023,Delivered,2,3.500323947,743.57,Valid,Valid,Valid,Valid
ORD005828,CUST04073,Vijay Menon,vijay.menon288@gmail.com,8694563197,Nagpur,Beauty,Sunscreen,5,276.89,25,Net Banking,27-06-2023,Cancelled,4,3.500323947,1038.34,Valid,Valid,Valid,Valid
ORD002499,CUST00904,Not Available,frank.mehta267@yahoo.com,9629576804,Delhi,Toys,Stuffed Animal,7,587.67,10,Wallet,24-07-2024,Shipped,5,3.500323947,3702.32,Valid,Valid,Valid,Valid
ORD001394,CUST01348,Kiran Nair,kiran.nair631@yahoo.com,9997200406,Hyderabad,Electronics,Smart TV,1,1101.44,10,UPI,30-05-2023,Shipped,0,3.500323947,991.3,Valid,Valid,Invalid,Valid
ORD006644,CUST04619,Jack Iyer,jack.iyer110@gmail.com,9278244001,Indore,Clothing,T-Shirt,8,408.3,10,UPI,12-05-2022,Pending,4,3.500323947,2939.76,Valid,Valid,Valid,Valid
ORD007273,CUST00972,Grace Hegde,grace.hegde828@gmail.com,9993713463,Kanpur,Beauty,Hair Oil,6,1243.31,25,UPI,23-01-2022,Delivered,5,3.500323947,5594.9,Valid,Valid,Valid,Valid
ORD006433,CUST02348,Not Available,rajan.malhotra768@gmail.com,8263153989,Delhi,Home Decor,Plant Pot,10,2184.17,20,Wallet,22-03-2023,Shipped,2,3.500323947,17473.36,Valid,Valid,Valid,Valid
ORD009944,CUST02015,Bob Bose,bob.bose621@gmail.com,9523754007,Mumbai,Electronics,Printer,2,1366.8,10,Wallet,11-05-2022,Pending,5,3.500323947,2460.24,Valid,Valid,Valid,Valid
ORD010028,CUST03482,Harsha Mehta,harsha.mehta878@gmail.com,9207235666,Kanpur,Automotive,Floor Mat,8,539.42,20,Credit Card,25-01-2022,Delivered,0,3.500323947,3452.29,Valid,Valid,Invalid,Valid
ORD006721,CUST03736,Hank Kapoor,hank.kapoor254@gmail.com,8155709529,Surat,Groceries,Salt 1kg,8,265.35,20,Net Banking,20-01-2023,Pending,3,3.500323947,1698.24,Valid,Valid,Valid,Valid
ORD017148,CUST04037,Usha Sharma,usha.sharma557@gmail.com,9715296497,Mumbai,Furniture,Coffee Table,3,6060.44,10,UPI,15-01-2024,Shipped,4,3.500323947,16363.19,Valid,Valid,Valid,Valid
ORD006211,CUST03012,Vijay Bose,vijay.bose891@yahoo.com,9292900955,Bengaluru,Groceries,Salt 1kg,1,66.7,0,Wallet,24-11-2022,Delivered,3,3.500323947,66.7,Valid,Valid,Valid,Valid
ORD004299,CUST04866,Divya Patel,divya.patel92@gmail.com,9894323977,Kolkata,Books,Statistics,3,846.38,0,UPI,24-05-2022,Delivered,4,3.500323947,2539.14,Valid,Valid,Valid,Valid
ORD004169,CUST00447,Aditi Verma,aditi.verma163@yahoo.com,9153909339,Indore,Books,Data Science 101,2,141.59,25,Credit Card,06-12-2024,Delivered,5,3.500323947,212.39,Valid,Valid,Valid,Valid
ORD010912,CUST02523,Kiran Patel,kiran.patel230@gmail.com,9693547760,Ahmedabad,Automotive,Seat Cushion,2,185.16,15,UPI,26-01-2022,Pending,5,3.500323947,314.77,Valid,Valid,Valid,Valid
ORD016449,CUST00289,Zara Shah,zara.shah643@gmail.com,9474104442,Bengaluru,Furniture,Bed Frame,9,1567.65,20,Debit Card,28-04-2022,Returned,3,3.500323947,11287.08,Valid,Valid,Valid,Valid
ORD000422,CUST01018,Gaurav Kumar,gaurav.kumar482@gmail.com,Not Available,Jaipur,Furniture,Bed Frame,5,4501.74,10,Wallet,17-03-2022,Delivered,0,3.500323947,20257.83,Valid,Valid,Invalid,Valid
ORD011563,CUST00387,Divya Reddy,divya.reddy388@yahoo.com,9541270990,Kanpur,Clothing,Kurta,3,1441.76,20,Wallet,26-06-2022,Delivered,5,3.500323947,3460.22,Valid,Valid,Valid,Valid
ORD007245,CUST02728,Rahul Kapoor,rahul.kapoor54@gmail.com,9579081773,Mumbai,Toys,Remote Car,6,1239.24,10,Net Banking,07-08-2023,Delivered,0,3.500323947,6691.9,Valid,Valid,Invalid,Valid
ORD010560,CUST00369,Suresh Das,Not Available,9323094571,Delhi,Electronics,Printer,5,797.93,10,Debit Card,28-08-2022,Delivered,4,3.500323947,3590.69,Valid,Valid,Valid,Valid
ORD003738,CUST02434,Neha Joshi,neha.joshi631@gmail.com,9643818221,Surat,Sports,Badminton Set,9,1371.68,25,Net Banking,07-08-2023,Delivered,4,3.500323947,9258.84,Valid,Valid,Valid,Valid
ORD018370,CUST01351,Diana Shah,Not Available,9968356124,Indore,Beauty,Serum,5,943.55,0,Wallet,01-10-2023,Delivered,4,3.500323947,4717.75,Valid,Valid,Valid,Valid
ORD019575,CUST01932,Tanvi Singh,tanvi.singh510@gmail.com,9228074884,Nagpur,Electronics,Laptop,1,293.58,20,Credit Card,19-07-2023,Delivered,4,3.500323947,234.86,Valid,Valid,Valid,Valid
ORD019637,CUST01848,Frank Patel,frank.patel191@gmail.com,9961623329,Surat,Clothing,Jeans,1,392.89,15,UPI,30-04-2023,Delivered,4,3.500323947,333.96,Valid,Valid,Valid,Valid
ORD000155,CUST00938,Vikas Kapoor,vikas.kapoor880@yahoo.com,9111881994,Kolkata,Furniture,Cabinet,10,4700.75,15,Credit Card,03-05-2022,Delivered,5,3.500323947,39956.38,Valid,Valid,Valid,Valid
ORD006036,CUST03041,Arjun Menon,arjun.menon593@gmail.com,Not Available,Banglaore,Books,Data Science 101,1,777.31,5,Wallet,06-12-2023,Delivered,2,3.500323947,738.44,Valid,Valid,Valid,Valid
ORD015585,CUST02346,Sandeep Hegde,sandeep.hegde195@gmail.com,9690808826,Indore,Groceries,Salt 1kg,1,171.61,,Debit Card,30-06-2026,Pending,1,3.500323947,171.61,Valid,Valid,Valid,Valid
ORD018537,CUST00768,Diana Singh,diana.singh863@yahoo.com,8985336107,Kanpur,Automotive,Phone Mount,6,729.3,10,Credit Card,13-05-2022,Delivered,5,3.500323947,3938.22,Valid,Valid,Valid,Valid
ORD017059,CUST01589,Manish Gupta,manish.gupta408@gmail.com,8653670735,Ahmedabad,Beauty,Sunscreen,3,399.35,10,Cash on Delivery,29-01-2022,Cancelled,5,3.500323947,1078.25,Valid,Valid,Valid,Valid
ORD010287,CUST02970,Suresh Rao,suresh.rao438@gmail.com,9202823700,Surat,Toys,Remote Car,3,1009.28,15,Cash on Delivery,03-10-2022,Delivered,5,3.500323947,2573.66,Valid,Valid,Valid,Valid
ORD011762,CUST04788,Rajan Iyer,rajan.iyer286@gmail.com,9336560755,Pune,Home Decor,Curtains,10,957.11,15,Credit Card,19-12-2024,Delivered,5,3.500323947,8135.44,Valid,Valid,Valid,Valid
ORD002105,CUST02599,Usha Shah,usha.shah811@yahoo.com,9719033714,Ahmedabad,Clothing,Salwar,3,323.25,5,Debit Card,18-05-2022,Delivered,3,3.500323947,921.26,Valid,Valid,Valid,Valid
ORD019946,CUST01414,Frank Kumar,no_at_sign.com,9167101128,Hyderabad,Furniture,Coffee Table,6,1901.22,5,Credit Card,03-02-2022,Shipped,1,3.500323947,10836.95,Valid,Valid,Valid,Valid
ORD015085,CUST01255,Vijay Malhotra,vijay.malhotra88@gmail.com,9314999805,Dehli,Groceries,Sugar 1kg,8,-1,20,UPI,23-09-2022,Delivered,0,3.500323947,-6.4,Invalid,Valid,Invalid,Valid
ORD001570,CUST00408,Arjun Rao,arjun.rao858@yahoo.com,9863123432,Nagpur,Toys,Doll,5,217.74,20,Credit Card,28-08-2023,Delivered,5,3.500323947,870.96,Valid,Valid,Valid,Valid
ORD001232,CUST03699,Sandeep Das,sandeep.das380@gmail.com,ABCDEFGHIJ,Pune,Furniture,TV Stand,7,6965.66,,Wallet,29-12-2022,Delivered,4,3.500323947,48759.62,Valid,Valid,Valid,Valid
ORD010229,CUST03030,Aarav Mehta,aarav.mehta704@gmail.com,9181739036,Kolkata,Automotive,LED Strip,10,671.15,5,Credit Card,29-08-2023,Delivered,4,3.500323947,6375.93,Valid,Valid,Valid,Valid
ORD014997,CUST01687,Ivy Singh,ivy.singh750@gmail.com,8616920128,Indore,Home Decor,Vase,5,2000.13,20,UPI,06-08-2024,Returned,3,3.500323947,8000.52,Valid,Valid,Valid,Valid
ORD007134,CUST00152,Diana Gupta,diana.gupta366@gmail.com,9819757640,Pune,Clothing,Dress,3,826.65,,Wallet,15-06-2024,Cancelled,3,3.500323947,2479.95,Valid,Valid,Valid,Valid
ORD017560,CUST02810,Eve Singh,eve.singh540@gmail.com,9641717491,Lucknow,Automotive,Tire Inflator,3,662.65,5,Debit Card,19-08-2022,Pending,5,3.500323947,1888.55,Valid,Valid,Valid,Valid
ORD014215,CUST02991,Tanvi Malhotra,tanvi.malhotra173@gmail.com,9117379452,Chennai,Home Decor,Wall Art,6,1600.26,0,Wallet,07-09-2022,Pending,3,3.500323947,9601.56,Valid,Valid,Valid,Valid
ORD008227,CUST04147,Sandeep Pillai,sandeep.pillai932@yahoo.com,9498853533,Kanpur,Electronics,Router,7,917.81,0,Debit Card,10-03-2023,Delivered,3,3.500323947,6424.67,Valid,Valid,Valid,Valid
ORD011007,CUST04521,Kavya Mehta,kavya.mehta357@gmail.com,9880099241,Chennai,Toys,Remote Car,10,1249.86,,Wallet,28-09-2022,Delivered,1,3.500323947,12498.6,Valid,Valid,Valid,Valid
ORD013159,CUST02609,Manish Kumar,manish.kumar401@gmail.com,9428816704,Indore,Sports,Tennis Racket,3,327.4,20,Debit Card,21-10-2022,Delivered,5,3.500323947,785.76,Valid,Valid,Valid,Valid
ORD019597,CUST01493,Usha Kapoor,usha.kapoor714@gmail.com,Not Available,Indore,Toys,Lego Set,2,282.65,0,Credit Card,17-01-2022,Delivered,5,3.500323947,565.3,Valid,Valid,Valid,Valid
ORD013797,CUST01553,Amit Mehta,Not Available,Not Available,Lucknow,Books,SQL Handbook,3,978.72,5,Cash on Delivery,02-10-2022,Shipped,4,3.500323947,2789.35,Valid,Valid,Valid,Valid
ORD016515,CUST03254,Meera Das,meera.das176@gmail.com,9766721386,Mumbai,Toys,Play Kitchen,10,1559.96,0,Wallet,15-06-2022,Cancelled,4,3.500323947,15599.6,Valid,Valid,Valid,Valid
ORD005747,CUST03262,Diana Malhotra,diana.malhotra984@gmail.com,9582137828,Bengaluru,Automotive,Dash Cam,6,974.31,25,UPI,09-08-2023,Pending,4,3.500323947,4384.4,Valid,Valid,Valid,Valid
ORD003375,CUST04985,Priya Nair,priya.nair645@gmail.com,9208197882,Not Available,Sports,Cycling Helmet,1,278.84,5,Net Banking,01-03-2023,Cancelled,3,3.500323947,264.9,Valid,Valid,Valid,Valid
ORD016455,CUST02318,Zara Rao,zara.rao346@gmail.com,phone number,Chennai,Furniture,Coffee Table,4,5167.78,5,Debit Card,28-10-2024,Delivered,5,3.500323947,19637.56,Valid,Valid,Valid,Valid
ORD006700,CUST00358,Anjali Mehta,anjali.mehta270@gmail.com,9664059238,Pune,Groceries,Rice 5kg,9,280.97,10,Debit Card,06-03-2022,Shipped,5,3.500323947,2275.86,Valid,Valid,Valid,Valid
ORD001025,CUST04459,Gaurav Singh,gaurav.singh141@yahoo.com,9843096911,Kanpur,Home Decor,Curtains,1,1565.34,20,Debit Card,11-01-2022,Delivered,5,3.500323947,1252.27,Valid,Valid,Valid,Valid
ORD008029,CUST01263,Nikhil Menon,nikhil.menon986@gmail.com,9975569326,Lucknow,Books,SQL Handbook,9,917.77,5,UPI,11-07-2022,Delivered,0,3.500323947,7846.93,Valid,Valid,Invalid,Valid
ORD011724,CUST03501,Bob Patel,bob.patel600@gmail.com,9268453083,Surat,Books,Statistics,6,815.52,25,Cash on Delivery,20-09-2024,Delivered,4,3.500323947,3669.84,Valid,Valid,Valid,Valid
ORD017428,CUST04343,Manish Verma,manish.verma151@gmail.com,9349726284,Ahmedabad,Toys,Lego Set,9,774.18,20,Debit Card,14-10-2023,Shipped,4,3.500323947,5574.1,Valid,Valid,Valid,Valid
ORD016646,CUST04873,Aditi Patel,aditi.patel359@yahoo.com,9704209114,Surat,Sports,Tennis Racket,2,526.79,10,Debit Card,01-10-2022,Delivered,5,3.500323947,948.22,Valid,Valid,Valid,Valid
ORD006725,CUST02410,Bob Nair,bob.nair403@gmail.com,9220640860,Jaipur,Home Decor,Mirror,5,1573.68,20,Cash on Delivery,08-03-2024,Delivered,2,3.500323947,6294.72,Valid,Valid,Valid,Valid
ORD001582,CUST01285,Jack Menon,jack.menon99@gmail.com,9157486877,Chennai,Toys,Stuffed Animal,10,809.35,10,UPI,26-03-2022,Delivered,2,3.500323947,7284.15,Valid,Valid,Valid,Valid
ORD006562,CUST00366,Hank Reddy,hank.reddy840@gmail.com,9216023323,Ahmedabad,Home Decor,Plant Pot,1,257.57,15,Net Banking,10-08-2022,Delivered,5,3.500323947,218.93,Valid,Valid,Valid,Valid
ORD001204,CUST02900,Vikas Das,vikas.das215@yahoo.com,9529646807,Pune,Beauty,Body Lotion,2,1186.14,25,Debit Card,14-11-2022,Shipped,5,3.500323947,1779.21,Valid,Valid,Valid,Valid
ORD018094,CUST04652,Ishaan Menon,ishaan.menon464@gmail.com,9818985896,Bengaluru,Toys,Play Kitchen,8,368.39,20,Net Banking,02-03-2024,Delivered,4,3.500323947,2357.7,Valid,Valid,Valid,Valid
ORD007301,CUST02036,Kavya Singh,kavya.singh77@gmail.com,9982238502,Surat,Automotive,Car Perfume,2,180.42,25,Debit Card,31-01-2023,Delivered,4,3.500323947,270.63,Valid,Valid,Valid,Valid
ORD015037,CUST04472,Aarav Shah,Not Available,9524588256,Bengaluru,Sports,Yoga Mat,3,1264.56,10,Debit Card,31-08-2023,Delivered,4,3.500323947,3414.31,Valid,Valid,Valid,Valid
ORD018742,CUST01928,Rajan Sharma,rajan.sharma35@gmail.com,9821744858,Pune,Automotive,Tire Inflator,7,1195.53,5,UPI,27-01-2024,Shipped,5,3.500323947,7950.27,Valid,Valid,Valid,Valid
ORD012123,CUST01480,Divya Kapoor,divya.kapoor379@gmail.com,9121481167,Indore,Home Decor,Candle Set,2,2064.44,15,Cash on Delivery,21-04-2024,Cancelled,4,3.500323947,3509.55,Valid,Valid,Valid,Valid
ORD010883,CUST01082,Tanvi Malhotra,tanvi.malhotra563@gmail.com,9460573693,Hyderabad,Furniture,Wardrobe,8,1414.19,15,Credit Card,16-12-2023,Cancelled,2,3.500323947,9616.49,Valid,Valid,Valid,Valid
ORD004205,CUST04853,Ishaan Joshi,ishaan.joshi542@gmail.com,9705635774,Surat,Groceries,Salt 1kg,5,438.64,25,UPI,10-08-2024,Delivered,0,3.500323947,1644.9,Valid,Valid,Invalid,Valid
ORD014367,CUST01912,Tanvi Malhotra,tanvi.malhotra532@gmail.com,9260340339,Pune,Books,AI Primer,1,589.57,5,Debit Card,23-09-2024,Pending,5,3.500323947,560.09,Valid,Valid,Valid,Valid
ORD004395,CUST03727,Alice Bose,alice.bose399@yahoo.com,9866569948,Kanpur,Groceries,Flour 2kg,7,57.78,0,Net Banking,10-07-2023,Delivered,3,3.500323947,404.46,Valid,Valid,Valid,Valid
ORD002405,CUST02967,Neha Pillai,neha.pillai396@gmail.com,9102172482,Mumbai,Furniture,Wardrobe,6,1798.19,25,Net Banking,09-10-2024,Returned,5,3.500323947,8091.86,Valid,Valid,Valid,Valid
ORD001323,CUST02495,Rohit Joshi,rohit.joshi287@yahoo.com,9633933343,Surat,Sports,Skipping Rope,7,1502.99,5,Wallet,17-06-2024,Delivered,3,3.500323947,9994.88,Valid,Valid,Valid,Valid
ORD014993,CUST04631,Priya Menon,priya.menon990@gmail.com,8971422062,Kolkata,Clothing,Shorts,1,255.21,10,Net Banking,01-03-2023,Pending,5,3.500323947,229.69,Valid,Valid,Valid,Valid
ORD019332,CUST03784,Zara Menon,zara.menon877@yahoo.com,9414872809,Indore,Beauty,Foundation,7,1051.81,15,Debit Card,18-07-2022,Delivered,5,3.500323947,6258.27,Valid,Valid,Valid,Valid
ORD000461,CUST02163,Nikhil Das,nikhil.das160@gmail.com,8422797798,Indore,Clothing,Saree,10,1057.21,20,UPI,21-03-2023,Shipped,3,3.500323947,8457.68,Valid,Valid,Valid,Valid
ORD001208,CUST00417,Manish Verma,manish.verma629@gmail.com,9996423980,Ahmedabad,Beauty,Perfume,9,567.07,150,Debit Card,29-11-2024,Shipped,0,3.500323947,-2551.82,Valid,Valid,Invalid,Valid
ORD009004,CUST02245,Kavya Das,kavya.das364@yahoo.com,9906970504,Surat,Beauty,Serum,4,1083.71,0,Credit Card,18-03-2022,Delivered,3,3.500323947,4334.84,Valid,Valid,Valid,Valid
ORD004216,CUST02624,Not Available,priya.mehta450@gmail.com,9673835639,Not Available,Home Decor,Photo Frame,3,1874.94,0,Debit Card,14-08-2023,Cancelled,5,3.500323947,5624.82,Valid,Valid,Valid,Valid
ORD010045,CUST02000,Priya Verma,priya.verma856@gmail.com,9406747821,Pune,Toys,Stuffed Animal,7,1621.18,25,Net Banking,26-03-2024,Cancelled,4,3.500323947,8511.2,Valid,Valid,Valid,Valid
ORD003104,CUST04142,Arjun Mehta,arjun.mehta544@gmail.com,9547818284,Surat,Groceries,Flour 2kg,5,291.73,5,Net Banking,14-04-2022,Delivered,4,3.500323947,1385.72,Valid,Valid,Valid,Valid
ORD008324,CUST02175,Not Available,meera.patel519@gmail.com,9872181702,Mumbai,Automotive,Floor Mat,4,368.93,25,Credit Card,30-12-2022,Shipped,4,3.500323947,1106.79,Valid,Valid,Valid,Valid
ORD002557,CUST00498,Gaurav Singh,gaurav.singh665@gmail.com,9181373583,Hyderabad,Groceries,Sugar 1kg,3,302.7,10,Cash on Delivery,20-11-2024,Delivered,3,3.500323947,817.29,Valid,Valid,Valid,Valid
ORD012458,CUST01802,Frank Gupta,frank.gupta383@yahoo.com,Not Available,Chennai,Home Decor,Mirror,1,818.36,5,Wallet,25-12-2024,Delivered,4,3.500323947,777.44,Valid,Valid,Valid,Valid
ORD008330,CUST00668,Bob Iyer,bob.iyer143@gmail.com,9210498188,Delhi,Clothing,T-Shirt,6,227.17,0,Wallet,15-05-2022,Processing,4,3.500323947,1363.02,Valid,Valid,Valid,Valid
ORD007876,CUST00862,Ishaan Iyer,ishaan.iyer946@gmail.com,9770395056,Hyderabad,Groceries,Salt 1kg,9,118.51,5,Credit Card,05-07-2022,Returned,4,3.500323947,1013.26,Valid,Valid,Valid,Valid
ORD019492,CUST04235,Meera Das,meera.das369@gmail.com,9149035482,Ahmedabad,Home Decor,Table Runner,2,660.44,15,Net Banking,28-05-2022,Returned,2,3.500323947,1122.75,Valid,Valid,Valid,Valid
ORD007508,CUST00455,Tanvi Singh,tanvi.singh13@yahoo.com,8699642055,Pune,Home Decor,Mirror,5,2480.76,20,UPI,13-08-2024,Shipped,3,3.500323947,9923.04,Valid,Valid,Valid,Valid
ORD012220,CUST02938,Nikhil Nair,nikhil.nair298@yahoo.com,9925788225,Jaipur,Beauty,Shampoo,10,1186.95,0,Credit Card,23-11-2022,Pending,4,3.500323947,11869.5,Valid,Valid,Valid,Valid
ORD008161,CUST02646,Vijay Das,vijay.das552@yahoo.com,9581546206,Mumbai,Electronics,Laptop,10,2134.83,10,Debit Card,30-04-2023,Delivered,3,3.500323947,19213.47,Valid,Valid,Valid,Valid
ORD015176,CUST03691,Harsha Bose,harsha.bose190@yahoo.com,9306092831,Surat,Clothing,Blazer,7,334.41,25,Wallet,19-10-2023,Shipped,2,3.500323947,1755.65,Valid,Valid,Valid,Valid
